trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10275020,Y46,4,INBOUND-DOWNTOWN,,1,Y46 -870,shp-Y46-04,1,1
10276070,8,3,OUTBOUND-WEST VIEW,,0,54 -178,shp-8-51,1,1
10277010,31,2,INBOUND-DOWNTOWN,,1,21 -065,shp-31-02,1,1
10278010,61C,2,INBOUND-DOWNTOWN,,1,61B-204,shp-61C-02,1,1
10279090,P1,1,INBOUND-DOWNTOWN,,1,P1  -343,shp-P1-02,1,1
10280090,69,1,INBOUND-WILKINSBURG,,1,28X-091,shp-69-02,1,1
1028090,61A,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-189,shp-61A-54,1,1
10281070,61C,3,OUTBOUND-MCKEESPORT,,0,61C-281,shp-61C-52,1,1
10282020,P3,4,INBOUND-OAKLAND,,1,P3  -811,shp-P3-02,1,1
10283090,43,1,OUTBOUND-SOUTH HILLS JUNCTION,,0,43 -114,shp-43-52,1,1
10284020,71A,4,OUTBOUND-HIGHLAND PARK,,0,71D-562,shp-71A-52,1,1
10285010,31,2,INBOUND-DOWNTOWN,,1,22 -067,shp-31-02,1,1
10286020,17,4,INBOUND-DOWNTOWN,,1,O1  -740,shp-17-02,1,1
10287020,P1,4,OUTBOUND-SWISSVALE,,0,71C-552,shp-P1-52,1,1
10288070,79,3,INBOUND-LINCOLN LOOP,,1,69 -328,shp-79-01,1,1
10289090,26,1,INBOUND-DOWNTOWN,,1,26 -079,shp-26-01,1,1
10290090,26,1,INBOUND-DOWNTOWN,,1,26 -080,shp-26-01,1,1
1029090,27,1,INBOUND-DOWNTOWN,,1,38 -104,shp-27-01,1,1
10291070,87,3,OUTBOUND-LAWRENCEVILLE SHOPPING CENTER,,0,87 -421,shp-87-54,1,1
10292070,61A,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-267,shp-61A-54,1,1
10293090,G2,1,OUTBOUND-CARNEGIE,,0,G2  -338,shp-G2-52,1,1
10294090,17,1,OUTBOUND-SHADELAND,,0,17 -055,shp-17-51,1,1
10295070,82,3,INBOUND-DOWNTOWN,,1,88 -422,shp-82-02,1,1
10296090,41,1,OUTBOUND-BRIDGEVILLE,,0,G2  -338,shp-41-52,1,1
10297070,56,3,OUTBOUND-PENN STATE - MCKEESPORT,,0,57 -206,shp-56-51,1,1
10298020,31,4,OUTBOUND-BRIDGEVILLE,,0,41 -227,shp-31-51,1,1
10299020,71A,4,INBOUND-OAKLAND,,1,79 -607,shp-71A-01,1,1
10300020,71B,4,OUTBOUND-HIGHLAND PARK,,0,71A-512,shp-71B-52,1,1
1030010,51,2,OUTBOUND-WEST MIFFLIN,,0,51 -131,shp-51-53,1,1
10301020,16,4,OUTBOUND-AVALON LOOP,,0,16 -087,shp-16-52,1,1
10302070,Y47,3,INBOUND-DOWNTOWN,,1,51 -159,shp-Y47-54,1,1
10303020,22,4,INBOUND-DOWNTOWN,,1,20 -125,shp-22-02,1,1
10304010,71A,2,INBOUND-OAKLAND,,1,71A-238,shp-71A-01,1,1
10305020,4,4,OUTBOUND-TROY HILL,,0,4 -022,shp-4-52,1,1
10306010,71C,2,INBOUND-OAKLAND,,1,28X-095,shp-71C-01,1,1
103070,17,3,OUTBOUND-SHADELAND,,0,17 -075,shp-17-51,1,1
10307090,20,1,OUTBOUND-KENNEDY CENTER,,0,29 -097,shp-20-51,1,1
10308010,71A,2,INBOUND-OAKLAND,,1,71A-239,shp-71A-01,1,1
10309020,Y47,4,INBOUND-DOWNTOWN,,1,Y47 -874,shp-Y47-53,1,1
10310020,16,4,INBOUND-DOWNTOWN,,1,16 -093,shp-16-01,1,1
1031090,G2,1,INBOUND-DOWNTOWN,,1,G2  -335,shp-G2-02,1,1
10311090,14,1,OUTBOUND-AMBRIDGE,,0,6 -010,shp-14-02,1,1
10312010,71D,2,OUTBOUND-WILKINSBURG,,0,71D-270,shp-71D-51,1,1
10313020,P3,4,INBOUND-OAKLAND,,1,71D-560,shp-P3-02,1,1
10314020,59,4,OUTBOUND-NORTH VERSAILLES,,0,61B-387,shp-59-52,1,1
10315090,91,1,OUTBOUND-VA HOSPITAL,,0,16 -047,shp-91-54,1,1
10316020,77,4,OUTBOUND-CCAC BOYCE,,0,77 -602,shp-77-52,1,1
10317020,44,4,OUTBOUND-NORTH BALDWIN,,0,44 -246,shp-44-53,1,1
10318020,27,4,OUTBOUND-CRAFTON INGRAM SHOPPING CENTER,,0,27 -170,shp-27-51,1,1
10319070,71D,3,OUTBOUND-WILKINSBURG,,0,71D-366,shp-71D-51,1,1
10320020,31,4,OUTBOUND-BRIDGEVILLE,,0,39 -215,shp-31-51,1,1
1032010,1,2,OUTBOUND-TARENTUM,,0,91 -321,shp-1-02,1,1
10321090,88,1,INBOUND-DOWNTOWN,,1,28X-087,shp-88-01,1,1
10322020,55,4,OUTBOUND-WEST MIFFLIN,,0,56 -331,shp-55-51,1,1
10323020,71A,4,OUTBOUND-HIGHLAND PARK,,0,71A-511,shp-71A-52,1,1
10324070,16,3,OUTBOUND-AVALON LOOP,,0,16 -064,shp-16-52,1,1
10325070,48,3,OUTBOUND-SOUTH HILLS JUNCTION,,0,G2  -448,shp-48-52,1,1
10326090,28X,1,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,87 -308,shp-28X-52,1,1
10327090,89,1,OUTBOUND-GARFIELD COMMONS,,0,89 -317,shp-89-51,1,1
10328090,40,1,INBOUND-DOWNTOWN,,1,40 -108,shp-40-02,1,1
10329010,6,2,OUTBOUND-SUMMER HILL,,0,16 -048,shp-6-52,1,1
10330010,17,2,OUTBOUND-SHADELAND,,0,17 -055,shp-17-51,1,1
1033010,43,2,INBOUND-DOWNTOWN,,1,44 -117,shp-43-01,1,1
10331020,87,4,OUTBOUND-LAWRENCEVILLE SHOPPING CENTER,,0,71C-548,shp-87-53,1,1
10332090,Y49,1,INBOUND-DOWNTOWN,,1,Y49 -360,shp-Y49-04,1,1
10333010,27,2,INBOUND-DOWNTOWN,,1,31 -099,shp-27-01,1,1
10334020,87,4,INBOUND-DOWNTOWN,,1,87 -657,shp-87-01,1,1
10335070,28X,3,INBOUND-DOWNTOWN AND OAKLAND,,1,28X-107,shp-28X-02,1,1
10336070,55,3,OUTBOUND-WEST MIFFLIN,,0,55 -188,shp-55-51,1,1
10337010,2,2,OUTBOUND-NORTH HILLS VILLAGE VIA ROSS PARK MALL,,0,12 -024,shp-2-53,1,1
10338020,48,4,OUTBOUND-SOUTH HILLS JUNCTION,,0,G31 -736,shp-48-52,1,1
10339070,4,3,INBOUND-DOWNTOWN,,1,4 -008,shp-4-01,1,1
10340020,P12,4,OUTBOUND-HOLIDAY PARK,,0,P12 -782,shp-P12-52,1,1
1034090,Y46,1,INBOUND-DOWNTOWN,,1,Y46 -354,shp-Y46-04,1,1
10341090,71A,1,INBOUND-OAKLAND,,1,28X-093,shp-71A-01,1,1
10342090,44,1,INBOUND-DOWNTOWN,,1,48 -120,shp-44-03,1,1
10343010,51,2,INBOUND-DOWNTOWN,,1,51 -130,shp-51-03,1,1
10344070,71D,3,INBOUND-OAKLAND,,1,71D-361,shp-71D-01,1,1
10345070,71C,3,OUTBOUND-WILKINSBURG,,0,71D-359,shp-71C-51,1,1
10346020,39,4,INBOUND-DOWNTOWN,,1,G31 -732,shp-39-02,1,1
10347070,57,3,OUTBOUND-WATERFRONT,,0,51 -152,shp-57-51,1,1
10348090,P1,1,OUTBOUND-SWISSVALE,,0,P1  -344,shp-P1-52,1,1
10349020,54,4,INBOUND-ALLEGHENY STATION,,1,54 -315,shp-54-04,1,1
10350020,18,4,INBOUND-ALLEGHENY STATION,,1,18 -109,shp-18-06,1,1
1035070,71A,3,INBOUND-OAKLAND,,1,71A-332,shp-71A-01,1,1
10351020,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-402,shp-61B-54,1,1
10352070,P1,3,INBOUND-DOWNTOWN,,1,P1  -462,shp-P1-02,1,1
10353020,27,4,INBOUND-DOWNTOWN,,1,26 -161,shp-27-01,1,1
10354090,82,1,INBOUND-DOWNTOWN,,1,71D-270,shp-82-02,1,1
10355090,60,1,INBOUND-OLYMPIA SHOPPING CENTER,,1,60 -180,shp-60-02,1,1
10356090,61C,1,OUTBOUND-MCKEESPORT,,0,61C-212,shp-61C-52,1,1
10357020,44,4,INBOUND-DOWNTOWN,,1,44 -245,shp-44-04,1,1
10358010,61A,2,INBOUND-DOWNTOWN,,1,61A-188,shp-61A-04,1,1
10359090,86,1,OUTBOUND-WILKINSBURG,,0,71A-243,shp-86-52,1,1
10360070,16,3,INBOUND-DOWNTOWN,,1,16 -067,shp-16-01,1,1
1036090,71C,1,INBOUND-OAKLAND,,1,P1  -339,shp-71C-01,1,1
10361020,82,4,INBOUND-DOWNTOWN,,1,82 -622,shp-82-02,1,1
10362070,60,3,INBOUND-OLYMPIA SHOPPING CENTER,,1,59 -222,shp-60-02,1,1
10363090,61C,1,INBOUND-DOWNTOWN,,1,64 -222,shp-61C-02,1,1
10364010,57,2,OUTBOUND-WATERFRONT,,0,57 -166,shp-57-51,1,1
10365020,83,4,INBOUND-DOWNTOWN,,1,51 -271,shp-83-02,1,1
10366020,69,4,INBOUND-WILKINSBURG,,1,87 -666,shp-69-01,1,1
10367010,67,2,OUTBOUND-FORBES HOSPITAL,,0,75 -274,shp-67-54,1,1
10368020,82,4,INBOUND-DOWNTOWN,,1,82 -634,shp-82-02,1,1
10369090,14,1,INBOUND-ALLEGHENY STATION,,1,1 -005,shp-14-51,1,1
10370070,71D,3,OUTBOUND-WILKINSBURG,,0,71D-357,shp-71D-51,1,1
1037070,P1,3,INBOUND-DOWNTOWN,,1,P1  -460,shp-P1-02,1,1
10371090,64,1,INBOUND-LAWRENCEVILLE,,1,51 -125,shp-64-02,1,1
10372020,27,4,OUTBOUND-CRAFTON INGRAM SHOPPING CENTER,,0,44 -240,shp-27-51,1,1
10373020,G2,4,INBOUND-DOWNTOWN,,1,G2  -725,shp-G2-02,1,1
10374020,54,4,INBOUND-ALLEGHENY STATION,,1,P13 -786,shp-54-04,1,1
10375020,39,4,OUTBOUND-BROOKLINE,,0,31 -198,shp-39-52,1,1
10376090,61A,1,INBOUND-DOWNTOWN,,1,61A-191,shp-61A-04,1,1
10377010,57,2,INBOUND-DOWNTOWN,,1,57 -167,shp-57-01,1,1
10378020,P1,4,INBOUND-DOWNTOWN,,1,P1  -765,shp-P1-02,1,1
10379010,P1,2,OUTBOUND-SWISSVALE,,0,P1  -343,shp-P1-52,1,1
10380020,67,4,OUTBOUND-CCAC BOYCE,,0,67 -485,shp-67-53,1,1
1038020,2,4,OUTBOUND-NORTH HILLS VILLAGE VIA ROSS PARK MALL,,0,54 -305,shp-2-53,1,1
10381010,79,2,OUTBOUND-WILKINSBURG,,0,71D-265,shp-79-53,1,1
10382090,79,1,OUTBOUND-WILKINSBURG,,0,88 -315,shp-79-53,1,1
10383010,22,2,OUTBOUND-KENNEDY CENTER,,0,22 -067,shp-22-51,1,1
10384010,P1,2,INBOUND-DOWNTOWN,,1,P1  -346,shp-P1-02,1,1
10385010,13,2,OUTBOUND-WEST VIEW,,0,16 -044,shp-13-51,1,1
10386070,24,3,OUTBOUND-MALL AT ROBINSON,,0,24 -094,shp-24-51,1,1
10387090,71A,1,OUTBOUND-HIGHLAND PARK,,0,71A-238,shp-71A-52,1,1
10388090,75,1,INBOUND-SOUTH SIDE WORKS,,1,75 -275,shp-75-04,1,1
10389020,61D,4,OUTBOUND-WATERFRONT,,0,Y1  -857,shp-61D-52,1,1
10390020,61D,4,INBOUND-OAKLAND,,1,61D-448,shp-61D-02,1,1
1039020,91,4,INBOUND-DOWNTOWN,,1,91 -683,shp-91-02,1,1
10391020,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,51L-284,shp-61B-54,1,1
10392020,22,4,OUTBOUND-KENNEDY CENTER,,0,22 -139,shp-22-51,1,1
10393020,54,4,INBOUND-ALLEGHENY STATION,,1,54 -301,shp-54-04,1,1
10394010,55,2,INBOUND-NORTH VERSAILLES,,1,55 -151,shp-55-01,1,1
10395070,61D,3,OUTBOUND-WATERFRONT,,0,53 -172,shp-61D-52,1,1
10396090,24,1,OUTBOUND-MALL AT ROBINSON,,0,24 -070,shp-24-51,1,1
10397070,28X,3,INBOUND-DOWNTOWN AND OAKLAND,,1,86 -410,shp-28X-02,1,1
10398010,12,2,OUTBOUND-MCCANDLESS PARK AND RIDE,,0,12 -028,shp-12-54,1,1
10399070,87,3,INBOUND-DOWNTOWN,,1,88 -429,shp-87-01,1,1
10400070,61B,3,OUTBOUND-BRADDOCK,,0,61C-280,shp-61B-53,1,1
1040010,61B,2,INBOUND-DOWNTOWN,,1,61B-195,shp-61B-04,1,1
10401010,13,2,INBOUND-DOWNTOWN,,1,13 -030,shp-13-01,1,1
104020,69,4,INBOUND-DOWNTOWN,,1,75 -583,shp-69-03,1,1
10402090,12,1,OUTBOUND-MCCANDLESS PARK AND RIDE,,0,12 -021,shp-12-54,1,1
10403090,71A,1,OUTBOUND-HIGHLAND PARK,,0,71A-239,shp-71A-52,1,1
10404020,16,4,OUTBOUND-AVALON LOOP,,0,54 -298,shp-16-52,1,1
10405010,64,2,OUTBOUND-WATERFRONT,,0,93 -333,shp-64-52,1,1
10406090,71B,1,INBOUND-DOWNTOWN,,1,71B-246,shp-71B-02,1,1
10407070,75,3,INBOUND-SOUTH SIDE WORKS,,1,75 -378,shp-75-04,1,1
10408070,82,3,OUTBOUND-LINCOLN VIA CENTRE AVENUE,,0,82 -401,shp-82-51,1,1
10409010,75,2,INBOUND-SOUTH SIDE WORKS,,1,71C-258,shp-75-04,1,1
10410090,21,1,OUTBOUND-UNIVERSITY BLVD PARK AND RIDE,,0,21 -065,shp-21-51,1,1
1041020,93,4,INBOUND-GLEN HAZEL,,1,93 -713,shp-93-01,1,1
10411010,16,2,OUTBOUND-AVALON LOOP,,0,16 -048,shp-16-52,1,1
10412010,77,2,INBOUND-DOWNTOWN,,1,77 -283,shp-77-01,1,1
10413020,67,4,OUTBOUND-CCAC BOYCE,,0,P10 -773,shp-67-53,1,1
10414090,55,1,INBOUND-NORTH VERSAILLES,,1,55 -150,shp-55-01,1,1
10415020,16,4,OUTBOUND-AVALON LOOP,,0,16 -095,shp-16-52,1,1
10416070,71B,3,OUTBOUND-HIGHLAND PARK,,0,71B-345,shp-71B-52,1,1
10417020,P78,4,INBOUND-DOWNTOWN,,1,P16 -800,shp-P78-51,1,1
10418090,55,1,OUTBOUND-WEST MIFFLIN,,0,55 -158,shp-55-51,1,1
10419020,82,4,INBOUND-DOWNTOWN,,1,82 -632,shp-82-02,1,1
10420020,71B,4,INBOUND-DOWNTOWN,,1,71B-515,shp-71B-02,1,1
1042090,64,1,INBOUND-LAWRENCEVILLE,,1,Y46 -354,shp-64-02,1,1
10421010,59,2,INBOUND-WEST MIFFLIN,,1,61B-192,shp-59-02,1,1
10422020,G2,4,OUTBOUND-CARNEGIE,,0,G3  -730,shp-G2-52,1,1
10423090,77,1,INBOUND-DOWNTOWN,,1,88 -314,shp-77-01,1,1
10424020,P1,4,OUTBOUND-SWISSVALE,,0,P1  -762,shp-P1-52,1,1
10425010,56,2,INBOUND-DOWNTOWN,,1,56 -162,shp-56-01,1,1
10426010,4,2,INBOUND-DOWNTOWN,,1,54 -139,shp-4-01,1,1
10427070,71D,3,OUTBOUND-WILKINSBURG,,0,71D-358,shp-71D-51,1,1
10428020,51,4,INBOUND-DOWNTOWN,,1,P76 -840,shp-51-03,1,1
10429020,67,4,INBOUND-DOWNTOWN,,1,67 -483,shp-67-01,1,1
10430020,61D,4,OUTBOUND-WATERFRONT,,0,61D-450,shp-61D-52,1,1
1043070,54,3,INBOUND-ALLEGHENY STATION,,1,54 -184,shp-54-05,1,1
10431010,1,2,OUTBOUND-TARENTUM,,0,2 -007,shp-1-02,1,1
10432020,64,4,INBOUND-LAWRENCEVILLE,,1,64 -475,shp-64-02,1,1
10433010,12,2,INBOUND-DOWNTOWN,,1,12 -024,shp-12-03,1,1
10434070,17,3,INBOUND-DOWNTOWN,,1,17 -074,shp-17-02,1,1
10435090,83,1,OUTBOUND-WHARTON SQUARE,,0,83 -302,shp-83-51,1,1
10436070,58,3,OUTBOUND-CARNEGIE MELLON,,0,86 -412,shp-58-52,1,1
10437010,71D,2,OUTBOUND-WILKINSBURG,,0,71D-266,shp-71D-51,1,1
10438020,38,4,OUTBOUND-CHARTIERS VALLEY SHOPPING CENTER,,0,38 -206,shp-38-51,1,1
10439010,61D,2,INBOUND-OAKLAND,,1,59 -175,shp-61D-02,1,1
10440070,51,3,INBOUND-DOWNTOWN,,1,51 -161,shp-51-03,1,1
1044090,77,1,INBOUND-DOWNTOWN,,1,86 -304,shp-77-01,1,1
10441090,79,1,INBOUND-LINCOLN LOOP,,1,79 -286,shp-79-01,1,1
10442020,71A,4,INBOUND-OAKLAND,,1,71A-510,shp-71A-01,1,1
10443070,29,3,INBOUND-DOWNTOWN,,1,31 -116,shp-29-02,1,1
10444010,75,2,OUTBOUND-OLD FREEPORT RD,,0,75 -277,shp-75-52,1,1
10445090,71B,1,OUTBOUND-HIGHLAND PARK,,0,71B-250,shp-71B-52,1,1
10446090,71B,1,OUTBOUND-HIGHLAND PARK,,0,71B-246,shp-71B-52,1,1
10447090,6,1,INBOUND-DOWNTOWN,,1,54 -140,shp-6-01,1,1
10448070,51,3,OUTBOUND-WEST MIFFLIN,,0,51 -156,shp-51-53,1,1
10449090,61A,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-200,shp-61A-54,1,1
10450070,86,3,OUTBOUND-WILKINSBURG,,0,82 -403,shp-86-52,1,1
1045020,G2,4,INBOUND-DOWNTOWN,,1,22 -143,shp-G2-02,1,1
10451090,61B,1,OUTBOUND-BRADDOCK,,0,59 -178,shp-61B-53,1,1
10452020,51,4,INBOUND-DOWNTOWN,,1,51 -272,shp-51-02,1,1
10453020,6,4,OUTBOUND-SUMMER HILL,,0,6 -030,shp-6-52,1,1
10454070,6,3,INBOUND-DOWNTOWN,,1,15 -060,shp-6-01,1,1
10455010,87,2,INBOUND-DOWNTOWN,,1,87 -308,shp-87-01,1,1
10456010,71B,2,INBOUND-DOWNTOWN,,1,71B-254,shp-71B-02,1,1
10457070,75,3,OUTBOUND-OLD FREEPORT RD,,0,75 -377,shp-75-52,1,1
10458020,71B,4,INBOUND-DOWNTOWN,,1,71D-560,shp-71B-02,1,1
10459020,71B,4,OUTBOUND-HIGHLAND PARK,,0,71B-515,shp-71B-52,1,1
10460020,P1,4,OUTBOUND-SWISSVALE,,0,P1  -768,shp-P1-52,1,1
1046070,38,3,INBOUND-DOWNTOWN,,1,48 -149,shp-38-02,1,1
10461090,82,1,INBOUND-DOWNTOWN,,1,82 -298,shp-82-02,1,1
10462070,83,3,OUTBOUND-WHARTON SQUARE,,0,51 -155,shp-83-51,1,1
10463070,71B,3,OUTBOUND-HIGHLAND PARK,,0,71B-338,shp-71B-52,1,1
10464070,Y46,3,INBOUND-DOWNTOWN,,1,Y46 -469,shp-Y46-04,1,1
10465020,91,4,OUTBOUND-VA HOSPITAL,,0,54 -314,shp-91-54,1,1
10466010,28X,2,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,28X-096,shp-28X-52,1,1
10467070,12,3,INBOUND-DOWNTOWN,,1,12 -038,shp-12-03,1,1
10468010,38,2,OUTBOUND-MT LEBANON STATION,,0,G2  -338,shp-38-52,1,1
10469020,86,4,INBOUND-DOWNTOWN,,1,P67 -820,shp-86-01,1,1
10470070,79,3,INBOUND-LINCOLN LOOP,,1,82 -405,shp-79-01,1,1
1047020,44,4,OUTBOUND-NORTH BALDWIN,,0,44 -245,shp-44-53,1,1
10471010,61B,2,INBOUND-DOWNTOWN,,1,61B-201,shp-61B-04,1,1
10472020,93,4,INBOUND-GLEN HAZEL,,1,93 -715,shp-93-01,1,1
10473070,24,3,OUTBOUND-MALL AT ROBINSON,,0,24 -091,shp-24-51,1,1
10474020,8,4,INBOUND-DOWNTOWN,,1,8 -038,shp-8-01,1,1
10475020,1,4,OUTBOUND-TARENTUM,,0,15 -077,shp-1-02,1,1
10476070,83,3,INBOUND-DOWNTOWN,,1,55 -200,shp-83-02,1,1
10477070,13,3,OUTBOUND-WEST VIEW,,0,40 -130,shp-13-51,1,1
10478070,57,3,OUTBOUND-WATERFRONT,,0,57 -206,shp-57-51,1,1
10479010,15,2,INBOUND-DOWNTOWN,,1,6 -011,shp-15-01,1,1
10480010,57,2,INBOUND-DOWNTOWN,,1,59 -173,shp-57-01,1,1
1048070,59,3,INBOUND-WEST MIFFLIN,,1,55 -196,shp-59-02,1,1
10481010,40,2,INBOUND-DOWNTOWN,,1,11 -020,shp-40-02,1,1
10482020,P76,4,OUTBOUND-OLYMPIA SHOPPING CENTER,,0,P76 -847,shp-P76-51,1,1
10483090,13,1,INBOUND-DOWNTOWN,,1,13 -032,shp-13-01,1,1
10484020,79,4,OUTBOUND-WILKINSBURG,,0,P17 -802,shp-79-54,1,1
10485020,61B,4,INBOUND-DOWNTOWN,,1,61B-387,shp-61B-04,1,1
10486070,93,3,OUTBOUND-LAWRENCEVILLE SHOPPING CENTER,,0,93 -443,shp-93-52,1,1
10487020,48,4,INBOUND-DOWNTOWN,,1,27 -169,shp-48-01,1,1
10488090,81,1,INBOUND-DOWNTOWN,,1,55 -157,shp-81-01,1,1
10490020,Y49,4,INBOUND-DOWNTOWN,,1,51 -254,shp-Y49-04,1,1
1049020,31,4,OUTBOUND-BRIDGEVILLE,,0,24 -150,shp-31-51,1,1
10491070,87,3,OUTBOUND-LAWRENCEVILLE SHOPPING CENTER,,0,88 -429,shp-87-54,1,1
10492090,1,1,INBOUND-DOWNTOWN,,1,12 -022,shp-1-51,1,1
10493020,82,4,OUTBOUND-LINCOLN VIA CENTRE AVENUE,,0,75 -595,shp-82-51,1,1
10494010,91,2,OUTBOUND-VA HOSPITAL,,0,91 -329,shp-91-54,1,1
10495090,61A,1,INBOUND-DOWNTOWN,,1,57 -168,shp-61A-04,1,1
10496090,88,1,OUTBOUND-BAKERY SQUARE,,0,28X-089,shp-88-52,1,1
10497020,17,4,INBOUND-DOWNTOWN,,1,17 -108,shp-17-02,1,1
10498090,64,1,INBOUND-LAWRENCEVILLE,,1,64 -223,shp-64-02,1,1
10499020,P3,4,OUTBOUND-SWISSVALE,,0,P3  -811,shp-P3-52,1,1
10500070,26,3,INBOUND-DOWNTOWN,,1,26 -098,shp-26-01,1,1
1050070,29,3,OUTBOUND-CCAC WEST,,0,G2  -445,shp-29-51,1,1
105010,86,2,INBOUND-DOWNTOWN,,1,69 -234,shp-86-01,1,1
10501070,71D,3,OUTBOUND-WILKINSBURG,,0,71D-364,shp-71D-51,1,1
10502090,15,1,OUTBOUND-SUMMER HILL,,0,6 -011,shp-15-52,1,1
10503070,28X,3,INBOUND-DOWNTOWN AND OAKLAND,,1,75 -373,shp-28X-02,1,1
10504020,P1,4,OUTBOUND-SWISSVALE,,0,71D-574,shp-P1-52,1,1
10505020,61A,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-381,shp-61A-54,1,1
10506090,16,1,OUTBOUND-AVALON LOOP,,0,16 -046,shp-16-52,1,1
10507070,82,3,INBOUND-DOWNTOWN,,1,82 -405,shp-82-02,1,1
10508070,12,3,INBOUND-DOWNTOWN,,1,12 -037,shp-12-03,1,1
10509070,G2,3,OUTBOUND-CARNEGIE,,0,27 -104,shp-G2-52,1,1
10510010,P1,2,OUTBOUND-SWISSVALE,,0,P1  -343,shp-P1-52,1,1
1051020,59,4,INBOUND-WEST MIFFLIN,,1,59 -345,shp-59-02,1,1
10511070,64,3,INBOUND-LAWRENCEVILLE,,1,61D-299,shp-64-02,1,1
10512020,61A,4,INBOUND-DOWNTOWN,,1,61A-385,shp-61A-04,1,1
10513010,71A,2,OUTBOUND-HIGHLAND PARK,,0,86 -303,shp-71A-52,1,1
10514070,71B,3,INBOUND-DOWNTOWN,,1,71B-347,shp-71B-02,1,1
10515070,86,3,INBOUND-DOWNTOWN,,1,79 -390,shp-86-01,1,1
10516090,83,1,OUTBOUND-WHARTON SQUARE,,0,83 -300,shp-83-51,1,1
10517070,59,3,INBOUND-WEST MIFFLIN,,1,59 -221,shp-59-02,1,1
10518070,61D,3,INBOUND-OAKLAND,,1,61D-293,shp-61D-02,1,1
10519070,61B,3,INBOUND-DOWNTOWN,,1,61C-282,shp-61B-03,1,1
10520090,75,1,OUTBOUND-OLD FREEPORT RD,,0,75 -275,shp-75-52,1,1
1052020,4,4,INBOUND-DOWNTOWN,,1,4 -021,shp-4-01,1,1
10521070,64,3,INBOUND-LAWRENCEVILLE,,1,61D-302,shp-64-02,1,1
10522020,71D,4,OUTBOUND-WILKINSBURG,,0,P16 -793,shp-71D-51,1,1
10523020,17,4,OUTBOUND-SHADELAND,,0,4 -021,shp-17-51,1,1
10524070,61B,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-264,shp-61B-54,1,1
10525090,57,1,OUTBOUND-WATERFRONT,,0,61A-185,shp-57-51,1,1
10526090,61D,1,OUTBOUND-WATERFRONT,,0,57 -168,shp-61D-52,1,1
10527010,71B,2,INBOUND-DOWNTOWN,,1,71B-244,shp-71B-02,1,1
10528010,54,2,INBOUND-ALLEGHENY STATION,,1,54 -142,shp-54-05,1,1
10529020,61A,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-388,shp-61A-54,1,1
10530020,22,4,INBOUND-DOWNTOWN,,1,22 -143,shp-22-02,1,1
1053010,71C,2,OUTBOUND-WILKINSBURG,,0,P1  -342,shp-71C-51,1,1
10531010,64,2,INBOUND-LAWRENCEVILLE,,1,61D-221,shp-64-02,1,1
10532070,71C,3,INBOUND-OAKLAND,,1,71D-361,shp-71C-01,1,1
10533070,51,3,INBOUND-DOWNTOWN,,1,51 -166,shp-51-01,1,1
10534010,71C,2,OUTBOUND-WILKINSBURG,,0,71C-260,shp-71C-51,1,1
10535020,18,4,INBOUND-ALLEGHENY STATION,,1,18 -110,shp-18-06,1,1
10536090,88,1,OUTBOUND-BAKERY SQUARE,,0,88 -310,shp-88-52,1,1
10537070,41,3,INBOUND-DOWNTOWN,,1,48 -144,shp-41-02,1,1
10538010,40,2,OUTBOUND-DUQUESNE HEIGHTS,,0,11 -019,shp-40-52,1,1
10539020,71A,4,INBOUND-OAKLAND,,1,71A-504,shp-71A-01,1,1
10540020,28X,4,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,89 -682,shp-28X-52,1,1
1054070,71C,3,INBOUND-OAKLAND,,1,67 -319,shp-71C-01,1,1
10541010,64,2,OUTBOUND-WATERFRONT,,0,61A-186,shp-64-52,1,1
10542020,61C,4,OUTBOUND-MCKEESPORT,,0,61A-382,shp-61C-52,1,1
10543020,15,4,INBOUND-DOWNTOWN,,1,O12 -745,shp-15-01,1,1
10544070,41,3,OUTBOUND-BRIDGEVILLE,,0,43 -134,shp-41-52,1,1
10545020,75,4,OUTBOUND-OLD FREEPORT RD,,0,P10 -770,shp-75-52,1,1
10546020,21,4,INBOUND-DOWNTOWN,,1,21 -136,shp-21-01,1,1
10547020,27,4,INBOUND-DOWNTOWN,,1,27 -163,shp-27-01,1,1
10548090,59,1,OUTBOUND-NORTH VERSAILLES,,0,59 -173,shp-59-52,1,1
10549010,12,2,INBOUND-DOWNTOWN,,1,2 -008,shp-12-03,1,1
10550070,61A,3,INBOUND-DOWNTOWN,,1,61A-235,shp-61A-04,1,1
